category,total_count,damage_count,damage_rate,overall_damage_rate,risk_lift,min_count_pass
Large,2219,971,0.43758449752140605,0.07093090993825003,6.169165148203397,True
Medium,4510,848,0.18802660753880265,0.07093090993825003,2.65084161055444,True
Unknown,11982,537,0.044817225838758135,0.07093090993825003,0.6318433793923474,True
Small,24204,688,0.028425053710130557,0.07093090993825003,0.4007428317904904,True
