category,total_count,damage_count,damage_rate,overall_damage_rate,risk_lift,min_count_pass
1,1395,182,0.13046594982078852,0.07093090993825003,1.839338448278298,True
12,1620,211,0.13024691358024693,0.07093090993825003,1.8362504258529226,True
2,1401,168,0.11991434689507495,0.07093090993825003,1.6905795653752107,True
3,2163,258,0.11927877947295423,0.07093090993825003,1.6816191922082229,True
11,2998,334,0.1114076050700467,0.07093090993825003,1.5706495964458127,True
4,3099,269,0.08680219425621168,0.07093090993825003,1.2237569535168606,True
10,5610,337,0.06007130124777184,0.07093090993825003,0.8468987822102918,True
9,6169,355,0.05754579348354676,0.07093090993825003,0.8112936029390306,True
5,4344,229,0.05271639042357274,0.07093090993825003,0.7432075870655795,True
8,6016,312,0.05186170212765957,0.07093090993825003,0.7311579982945172,True
6,3244,161,0.049630086313193586,0.07093090993825003,0.699696174155947,True
7,4856,228,0.04695222405271829,0.07093090993825003,0.6619430667616312,True
